species_key,pokedex_number,pokemon_name_en,pokemon_name_zh,form_key,form_zh_name,stable_move_key,move_name_en,move_name_zh,learn_method,learn_trigger,learn_condition,starting_pool,wild_pool,partner_pool,tm_enabled,tutor_enabled,bond_required,battle_memory_required,environment_required,story_flag_required,evolution_only,is_enabled,review_status,notes
154,154,Meganium,大竺葵,,,move_75,Razor Leaf,飛葉快刀,natural,species_growth,Lv.12 習得；加強等級 15；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_73,Leech Seed,寄生種子,natural,species_growth,Lv.14 習得；加強等級 17；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_34,Body Slam,泰山壓頂,natural,species_growth,Lv.22 習得；加強等級 25；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_115,Reflect,反射壁,natural,species_growth,Lv.27 習得；加強等級 30；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_219,Safeguard,神祕守護,natural,species_growth,Lv.36 習得；加強等級 39；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_235,Synthesis,光合作用,natural,species_growth,Lv.40 習得；加強等級 43；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_76,Solar Beam,日光束,natural,species_growth,Lv.45 習得；加強等級 48；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_113,Light Screen,光牆,natural,species_growth,Lv.50 習得；加強等級 53；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
154,154,Meganium,大竺葵,,,move_437,Leaf Storm,飛葉風暴,natural,species_growth,Lv.56 習得；加強等級 59；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_001,
155,155,Cyndaquil,火球鼠,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；火球鼠生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；火球鼠生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_108,Smokescreen,煙幕,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_52,Ember,火花,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_98,Quick Attack,電光一閃,natural,species_growth,Lv.13 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_172,Flame Wheel,火焰輪,natural,species_growth,Lv.19 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_111,Defense Curl,變圓,natural,species_growth,Lv.22 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_488,Flame Charge,蓄能焰襲,natural,species_growth,Lv.28 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_129,Swift,高速星星,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_436,Lava Plume,噴煙,natural,species_growth,Lv.37 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_53,Flamethrower,噴射火焰,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_517,Inferno,煉獄,natural,species_growth,Lv.46 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_205,Rollout,滾動,natural,species_growth,Lv.49 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_38,Double-Edge,捨身衝撞,natural,species_growth,Lv.55 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_315,Overheat,過熱,natural,species_growth,Lv.58 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
155,155,Cyndaquil,火球鼠,,,move_284,Eruption,噴火,natural,species_growth,Lv.64 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；火岩鼠生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；火岩鼠生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_108,Smokescreen,煙幕,natural,species_default,初始可用招式；火岩鼠生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_52,Ember,火花,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_98,Quick Attack,電光一閃,natural,species_growth,Lv.13 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_172,Flame Wheel,火焰輪,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_111,Defense Curl,變圓,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_129,Swift,高速星星,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_488,Flame Charge,蓄能焰襲,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_436,Lava Plume,噴煙,natural,species_growth,Lv.42 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_53,Flamethrower,噴射火焰,natural,species_growth,Lv.46 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_517,Inferno,煉獄,natural,species_growth,Lv.53 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_205,Rollout,滾動,natural,species_growth,Lv.57 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_38,Double-Edge,捨身衝撞,natural,species_growth,Lv.64 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_315,Overheat,過熱,natural,species_growth,Lv.68 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
156,156,Quilava,火岩鼠,,,move_284,Eruption,噴火,natural,species_growth,Lv.75 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_38,Double-Edge,捨身衝撞,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_52,Ember,火花,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_360,Gyro Ball,陀螺球,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_108,Smokescreen,煙幕,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_284,Eruption,噴火,natural,species_default,初始可用招式；火爆獸生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_98,Quick Attack,電光一閃,natural,species_growth,Lv.13 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_172,Flame Wheel,火焰輪,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_111,Defense Curl,變圓,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_129,Swift,高速星星,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_488,Flame Charge,蓄能焰襲,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_436,Lava Plume,噴煙,natural,species_growth,Lv.43 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_53,Flamethrower,噴射火焰,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_517,Inferno,煉獄,natural,species_growth,Lv.56 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_205,Rollout,滾動,natural,species_growth,Lv.61 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157,157,Typhlosion,火爆獸,,,move_315,Overheat,過熱,natural,species_growth,Lv.74 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_844,Infernal Parade,群魔亂舞,evolution,evolution_complete,進化時習得；進化瞬間覺醒的招式,no,yes,yes,no,no,no,no,no,no,yes,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_360,Gyro Ball,陀螺球,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_284,Eruption,噴火,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_108,Smokescreen,煙幕,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_33,Tackle,撞擊,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_52,Ember,火花,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_43,Leer,瞪眼,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_38,Double-Edge,捨身衝撞,natural,species_default,初始可用招式；火爆獸（洗翠的樣子）生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_98,Quick Attack,電光一閃,natural,species_growth,Lv.13 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_172,Flame Wheel,火焰輪,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_111,Defense Curl,變圓,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_129,Swift,高速星星,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_488,Flame Charge,蓄能焰襲,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_436,Lava Plume,噴煙,natural,species_growth,Lv.43 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_53,Flamethrower,噴射火焰,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_517,Inferno,煉獄,natural,species_growth,Lv.56 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_205,Rollout,滾動,natural,species_growth,Lv.61 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
157_hisui,157,Typhlosion,火爆獸,hisui,洗翠的樣子,move_315,Overheat,過熱,natural,species_growth,Lv.74 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_002,
158,158,Totodile,小鋸鱷,,,move_10,Scratch,抓,natural,species_default,初始可用招式；小鋸鱷生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；小鋸鱷生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_55,Water Gun,水槍,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_44,Bite,咬住,natural,species_growth,Lv.9 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_184,Scary Face,鬼面,natural,species_growth,Lv.13 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_423,Ice Fang,冰凍牙,natural,species_growth,Lv.19 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_175,Flail,抓狂,natural,species_growth,Lv.22 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_242,Crunch,咬碎,natural,species_growth,Lv.27 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_163,Slash,劈開,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
158,158,Totodile,小鋸鱷,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.33 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_003,
